% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
25553 +2.110285470e-05 +2.110285470e-05 +3.944800211e+02 +3.944800211e+02 -3.8951e+00 -2.8872e+00
30878 +6.372829546e-06 +6.372829546e-06 +3.944800064e+02 +3.944800064e+02 -3.8988e+00 -2.8879e+00
66776 +1.126728876e-06 +1.126728876e-06 +3.944800011e+02 +3.944800011e+02 -3.8974e+00 -2.8907e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.417280101e+02 +2.417280101e+02 -5.381989887e+00 -5.381989887e+00 +6.6270e+00 -1.1331e+01
15 +4.884961545e+01 +4.884961545e+01 -1.982603846e+02 -1.982603846e+02 -9.5572e+00 +4.1637e+00
85 +2.156479683e+01 +2.156479683e+01 -2.255452032e+02 -2.255452032e+02 -4.9409e+00 +4.7043e+00
1098 +1.549454937e+01 +1.549454937e+01 -2.316154506e+02 -2.316154506e+02 -4.4987e+00 +4.0767e+00
2293 +9.589570329e+00 +9.589570329e+00 -2.375204297e+02 -2.375204297e+02 -3.8866e+00 +3.2986e+00
3130 +6.030446915e+00 +6.030446915e+00 -2.410795531e+02 -2.410795531e+02 -4.4907e+00 +2.5593e+00
3741 +3.845865635e+00 +3.845865635e+00 -2.432641344e+02 -2.432641344e+02 -4.6422e+00 +1.9735e+00
5559 +2.508068903e+00 +2.508068903e+00 -2.446019311e+02 -2.446019311e+02 -4.1888e+00 +1.7380e+00
5563 +1.407764951e+00 +1.407764951e+00 -2.457022350e+02 -2.457022350e+02 -4.0511e+00 +1.3625e+00
6156 +9.337056264e-01 +9.337056264e-01 -2.461762944e+02 -2.461762944e+02 -4.3976e+00 +9.6129e-01
6766 +5.865372333e-01 +5.865372333e-01 -2.465234628e+02 -2.465234628e+02 -4.3452e+00 +7.3939e-01
6972 +3.654656939e-01 +3.654656939e-01 -2.467445343e+02 -2.467445343e+02 -4.2810e+00 +5.6734e-01
7159 +1.984060835e-01 +1.984060835e-01 -2.469115939e+02 -2.469115939e+02 -4.2335e+00 +2.9865e-01
7160 +1.299185072e-01 +1.299185072e-01 -2.469800815e+02 -2.469800815e+02 -4.1373e+00 +3.2597e-01
7161 +8.143093095e-02 +8.143093095e-02 -2.470285691e+02 -2.470285691e+02 -4.0411e+00 +3.5330e-01
7162 +5.294335465e-02 +5.294335465e-02 -2.470570566e+02 -2.470570566e+02 -3.9449e+00 +3.8063e-01
7371 +2.543285866e-02 +2.543285866e-02 -2.470845671e+02 -2.470845671e+02 -3.7618e+00 +3.5843e-01
7568 +1.671617153e-02 +1.671617153e-02 -2.470932838e+02 -2.470932838e+02 -3.7727e+00 +3.2992e-01
7781 +6.327738749e-03 +6.327738749e-03 -2.471036723e+02 -2.471036723e+02 -3.8617e+00 +2.5132e-01
7782 +5.633073385e-03 +5.633073385e-03 -2.471043669e+02 -2.471043669e+02 -3.8530e+00 +1.5170e-01
10258 +1.105951110e-03 +1.105951110e-03 -2.471088940e+02 -2.471088940e+02 -3.7705e+00 +2.2137e-01
10624 +7.353210251e-04 +7.353210251e-04 -2.471092647e+02 -2.471092647e+02 -3.8216e+00 +2.1721e-01
20977 +4.679974818e-04 +4.679974818e-04 -2.471095320e+02 -2.471095320e+02 -3.8186e+00 +2.1103e-01
21427 +2.446757596e-04 +2.446757596e-04 -2.471097553e+02 -2.471097553e+02 -3.7906e+00 +1.8963e-01
26959 +1.362896385e-04 +1.362896385e-04 -2.471098637e+02 -2.471098637e+02 -3.8013e+00 +1.9190e-01
27995 +3.203019972e-05 +3.203019972e-05 -2.471099680e+02 -2.471099680e+02 -3.7927e+00 +2.0288e-01
29671 +1.719943549e-05 +1.719943549e-05 -2.471099828e+02 -2.471099828e+02 -3.7978e+00 +2.0731e-01
29856 +1.287240946e-05 +1.287240946e-05 -2.471099871e+02 -2.471099871e+02 -3.7961e+00 +2.0595e-01
